Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissements
509455;AJ;;0;3;10;5;12;8;10;5;12;14;15;;136;M;16;LYCEE DE BANGELI
509456;ADM;PASS;14;6;11;4;13;5;15;5;13;13;15;;160;M;18;LYCEE DE BANGELI
509457;AJ;;0;1;12;6;12;8;11;10;10;15;13;;147;M;17;CEG NATCHAMBA
509458;ADM;PASS;14;6;11;3;14;8;14;7;16;13;12;;171;M;16;LYCEE DE BANGELI
509459;ADM;PASS;12;9;9;6;12;15;14;10;13;14;13;;186;M;16;LYCEE DE BANGELI
509460;ADM;PASS;1;5;12;10;13;13;9;4;13;15;12;;161;F;21;CEG BIAKPABE
509461;ADM;ABIEN;4;8;11;5;13;15;18;8;17;13;15;;194;M;17;LYCEE DE BANGELI
509462;ADM;PASS;0;6;11;8;10;13;16;5;12;15;15;;166;F;15;LYCEE DE BANGELI
509463;ADM;ABIEN;14;8;10;6;16;15;15;7;14;15;12;;195;M;15;CEG BIAKPABE
509464;ADM;ABIEN;6;12;12;7;16;16;16;10;16;15;15;;214;M;15;CEG BIAKPABE
509465;ADM;PASS;1;3;9;7;11;10;15;9;15;13;11;;160;M;14;LYCEE DE BANGELI
509466;ADM;PASS;8;8;9;6;12;12;15;4;14;15;15;;170;F;14;LYCEE DE BANGELI
509467;ADM;PASS;0;7;14;6;14;11;12;9;12;12;15;;170;M;15;LYCEE DE BANGELI
509468;ADM;ABIEN;2;7;14;11;15;15;17;10;14;15;15;;211;M;16;LYCEE DE BANGELI
509469;ADM;PASS;6;3;11;10;14;13;15;6;14;14;14;;183;M;17;CEG BIAKPABE
509470;AJ;;0;5;11;6;8;14;8;2;13;15;15;;139;F;16;LYCEE DE BANGELI
509471;ADM;BIEN;16;12;17;11;15;14;18;11;15;15;15;;240;F;18;CEG NATCHAMBA
509472;ADM;PASS;1;7;10;9;11;14;12;4;13;15;11;;160;F;18;CEG NATCHAMBA
509473;ADM;PASS;0;4;10;10;15;14;16;5;11;15;13;;174;M;19;CEG NATCHAMBA
509474;ADM;PASS;0;7;10;5;13;14;15;7;12;15;13;;167;F;17;LYCEE DE BANGELI
509475;ADM;ABIEN;8;8;13;7;12;13;16;6;18;13;15;;194;M;18;LYCEE DE BANGELI
509476;ADM;PASS;0;7;13;8;11;12;13;7;11;15;0;;162;F;19;LYCEE DE BANGELI
509477;ADM;PASS;0;5;12;10;10;12;15;8;12;Inap.;11;;164;M;19;CEG NATCHAMBA
509478;AJ;;0;2;10;9;11;11;14;5;10;15;12;;149;M;17;LYCEE DE BANGELI
509479;ADM;ABIEN;10;8;12;10;14;14;14;12;11;15;14;;201;M;14;LYCEE DE BANGELI
509480;ADM;PASS;0;5;12;11;11;12;13;9;7;15;;6;160;M;18;LYCEE DE BANGELI
509481;AJ;;0;5;12;8;13;13;12;3;6;15;0;;144;M;18;LYCEE DE BANGELI
509482;ADM;PASS;4;9;14;8;15;12;14;8;12;15;15;;189;M;20;CEG NATCHAMBA
509483;AJ;;0;1;8;6;12;15;12;2;8;14;12;;133;M;14;LYCEE DE BANGELI
509484;AJ;;0;4;7;7;10;12;15;4;8;13;15;;138;M;19;LYCEE DE BANGELI
509485;ADM;ABIEN;2;8;10;10;16;14;19;9;14;14;15;;203;M;17;LYCEE DE BANGELI
509486;ADM;PASS;0;6;9;7;17;14;18;9;14;12;15;;189;M;15;LYCEE DE BANGELI
509487;ADM;PASS;16;2;13;5;11;12;11;5;12;12;12;;160;M;16;LYCEE DE BANGELI
509488;ADM;ABIEN;10;7;12;7;17;14;16;10;14;15;15;;207;M;15;LYCEE DE BANGELI
509489;ADM;PASS;0;9;9;10;12;12;12;4;16;14;14;;167;F;16;CEG NATCHAMBA
509490;ADM;PASS;2;6;8;9;15;10;15;5;12;14;15;;165;M;17;LYCEE DE BANGELI
509491;AJ;;0;3;8;5;15;13;12;5;10;13;15;;147;M;22;CEG BIAKPABE
509492;ADM;PASS;6;11;8;6;11;13;14;6;12;13;15;;165;M;18;LYCEE DE BANGELI
509493;ADM;PASS;0;4;7;9;14;11;17;7;10;14;15;;163;M;16;LYCEE DE BANGELI
509505;AJ;;0;5;10;3;9;7;10;4;4;10;12;;101;M;22;CEG SARA KABOURA
509506;AJ;;7;9;12;3;15;9;14;2;11;11;;12;151;M;21;LYCEE DE KABOU
509507;ADM;PASS;0;6;11;6;17;10;17;8;14;12;0;;174;M;14;LYCEE DE KABOU
509508;ADM;PASS;0;10;10;11;17;13;14;10;9;12;13;;183;F;21;CEG SARA KABOURA
509509;ADM;ABIEN;0;12;10;10;17;14;16;9;13;12;15;;197;F;14;CEG KABOU OUEST
509510;ADM;PASS;0;5;11;5;17;10;14;10;10;15;15;;169;M;16;CEG KABOU OUEST
509511;AJ;;0;5;10;4;11;4;10;5;6;14;0;;109;M;16;LYCEE DE KABOU
509512;ADM;PASS;5;8;11;6;16;9;14;8;9;14;15;;168;M;17;LYCEE DE KABOU
509513;ADM;PASS;2;8;11;6;16;11;18;11;11;10;15;;183;F;14;CEG SARA KABOURA
509514;AJ;;0;9;11;2;14;9;14;8;3;14;15;;140;F;16;CEG SARA KABOURA
509515;AJ;;15;9;10;4;12;11;8;8;6;15;11;;148;M;18;CEG SARA KABOURA
509516;AJ;;0;8;10;2;8;7;10;7;9;15;0;;119;F;16;LYCEE DE KABOU
509517;ADM;PASS;0;7;11;5;15;12;14;8;11;12;15;;166;F;16;CEG KABOU OUEST
509518;ADM;PASS;1;7;11;6;17;8;10;10;9;15;15;;160;M;23;CEG MANGA
509519;AJ;;0;0;0;0;0;0;0;0;0;0;;0;0;F;19;LYCEE DE KABOU
509520;AJ;;0;0;0;0;0;0;0;0;0;;;0;0;F;20;LYCEE DE KABOU
509521;ADM;PASS;0;4;11;7;17;7;15;8;12;15;15;;168;M;16;CEG KABOU OUEST
509522;AJ;;0;4;11;2;13;7;7;5;10;14;11;;119;M;18;CEG KABOU OUEST
509523;ADM;PASS;0;5;11;10;17;7;15;14;13;15;15;;189;F;18;CEG KABOU OUEST
509524;ADM;ABIEN;5;10;12;7;18;10;18;13;16;13;15;;211;F;14;CEG KABOU OUEST
509525;ADM;PASS;1;10;13;7;15;17;15;10;11;14;;;191;M;17;LYCEE DE KABOU
509526;ADM;ABIEN;0;8;11;10;18;11;16;17;14;15;15;;212;M;16;CEG KABOU OUEST
509527;AJ;;0;5;9;4;16;7;9;7;5;13;11;;123;M;17;CEG MANGA
509528;ADM;TBIEN;12;13;13;16;20;13;19;19;20;12;15;;272;M;17;CEG KABOU OUEST
509529;AJ;;0;7;10;3;17;8;13;5;11;10;15;;146;M;14;CEG KABOU OUEST
509530;ADM;ABIEN;12;13;11;9;18;12;17;8;14;10;15;;208;M;15;CEG KABOU OUEST
509531;ADM;PASS;0;7;10;8;18;6;12;8;10;14;15;;160;M;17;CEG KABOU OUEST
509532;ADM;PASS;0;5;11;9;18;6;17;13;13;12;15;;186;M;15;CEG KABOU OUEST
509533;ADM;PASS;0;13;13;8;15;12;16;8;12;13;;;184;M;15;LYCEE DE KABOU
509534;ADM;PASS;0;7;10;5;18;9;15;10;14;13;15;;177;M;14;CEG KABOU OUEST
509535;ADM;PASS;0;4;8;5;17;10;17;10;12;10;;;162;M;22;LYCEE DE KABOU
509536;ADM;ABIEN;6;9;14;8;19;9;18;11;14;15;15;;211;M;17;CEG KABOU OUEST
509537;AJ;;2;7;8;2;13;7;10;6;11;13;;9;126;F;14;LYCEE DE KABOU
509538;ADM;PASS;2;6;13;4;16;11;12;10;14;15;15;;178;F;16;CEG KABOU OUEST
509539;ADM;TBIEN;10;12;15;13;20;13;19;20;16;12;15;;261;M;15;CEG KABOU OUEST
509540;AJ;;0;7;11;3;12;10;13;3;9;14;;;133;M;16;LYCEE DE KABOU
509541;ADM;ABIEN;0;10;13;10;16;12;15;12;13;15;15;;202;M;18;CEG KABOU OUEST
509542;AJ;;0;5;10;5;14;8;15;6;8;14;15;;146;M;18;CEG SARA KABOURA
509543;AJ;;0;5;9;6;8;10;5;3;7;13;12;;106;M;21;CEG MANGA
509544;AJ;;0;5;8;3;9;6;5;2;6;11;11;;85;F;21;CEG MANGA
509545;ADM;PASS;0;6;14;6;19;9;16;9;12;11;15;;182;M;15;CEG KABOU OUEST
509546;ADM;PASS;4;8;11;5;18;9;11;9;13;11;15;;170;F;15;CEG KABOU OUEST
509547;ADM;PASS;0;2;11;6;17;10;16;9;14;15;15;;178;F;17;CEG KABOU OUEST
509548;AJ;;0;7;8;3;15;8;11;4;9;15;11;;129;M;18;LYCEE DE KABOU
509549;ADM;PASS;0;6;14;8;13;7;15;11;9;12;15;;167;M;16;LYCEE DE KABOU
509550;ADM;PASS;0;8;14;7;16;8;15;6;8;15;0;;161;F;16;LYCEE DE KABOU
509551;AJ;;2;5;14;5;13;8;7;6;13;;14;12;145;M;20;CEG SARA KABOURA
509552;ADM;PASS;2;7;12;3;17;12;18;6;11;13;14;;174;M;20;CEG KABOU OUEST
509553;ADM;ABIEN;0;7;12;10;20;10;13;11;18;10;15;;200;M;17;CEG KABOU OUEST
509554;ADM;ABIEN;0;12;10;10;20;8;20;12;16;11;15;;210;M;15;CEG KABOU OUEST
509555;ADM;PASS;14;11;14;6;17;6;15;9;9;15;15;;187;M;17;LYCEE DE KABOU
509556;AJ;;0;4;10;5;10;8;11;3;9;12;;8;118;F;20;CEG SARA KABOURA
509557;AJ;;0;4;10;6;12;6;10;3;9;15;13;;124;M;16;CEG KABOU OUEST
509558;AJ;;0;6;10;5;12;7;11;4;8;13;15;;128;M;17;CEG SARA KABOURA
509559;AJ;;0;7;9;4;12;7;13;4;8;12;15;;128;M;20;CEG SARA KABOURA
509560;AJ;;0;1;9;5;16;4;8;2;7;14;15;;112;M;20;CEG MANGA
509561;ADM;PASS;0;9;10;4;15;7;17;9;13;11;15;;165;M;18;CEG SARA KABOURA
509562;ADM;PASS;0;12;13;10;16;6;16;13;10;13;15;;188;M;16;LYCEE DE KABOU
509563;ADM;PASS;1;5;10;7;18;6;14;10;10;11;14;;161;M;16;CEG MANGA
509564;AJ;;0;5;10;6;15;9;15;6;6;13;14;;146;M;16;CEG MANGA
509565;ADM;ABIEN;17;8;10;8;18;11;13;11;13;11;15;;199;M;15;CEG MANGA
509566;ADM;ABIEN;2;11;9;12;16;13;18;15;13;12;0;;207;M;15;CEG SARA KABOURA
509567;AJ;;0;6;8;5;14;9;12;6;8;15;15;;140;F;18;CEG MANGA
509568;ADM;PASS;0;7;13;6;16;10;15;9;12;0;15;;174;M;19;CEG MANGA
509569;ADM;PASS;1;6;11;8;12;8;13;9;12;12;15;;160;F;15;CEG KABOU OUEST
509570;ADM;PASS;0;7;11;10;17;7;15;9;12;12;15;;176;M;16;CEG MANGA
509571;AJ;;0;7;10;7;14;6;12;5;10;13;14;;142;M;15;CEG MANGA
509572;AJ;;0;3;11;5;6;6;6;4;12;12;9;;105;M;16;CEG MANGA
509573;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;18;CEG MANGA
509574;ADM;ABIEN;0;9;12;7;17;10;17;8;16;14;15;;192;M;16;CEG MANGA
509575;ADM;PASS;1;6;13;4;12;8;14;8;14;12;15;;160;M;15;LYCEE DE KABOU
509576;ADM;BIEN;12;12;17;13;18;12;16;16;14;10;12;;238;M;13;LYCEE DE KABOU
509577;ADM;TBIEN;17;20;15;12;16;19;18;18;16;12;11;;268;M;13;LYCEE DE KABOU
509578;AJ;;0;4;9;2;11;5;11;4;10;12;11;;111;M;18;CEG SARA KABOURA
509579;ADM;PASS;0;8;11;5;16;7;14;9;10;15;14;;161;M;17;CEG SARA KABOURA
509580;ADM;PASS;0;4;10;8;16;8;17;9;11;10;15;;167;M;15;CEG MANGA
509581;ADM;PASS;0;9;10;6;16;10;17;9;16;12;15;;184;M;15;CEG MANGA
509582;ADM;PASS;14;11;13;5;18;9;16;5;14;14;0;;189;M;17;LYCEE DE KABOU
509583;ADM;PASS;0;8;9;8;16;9;14;6;13;13;14;;165;M;16;CEG MANGA
509584;ADM;PASS;1;10;12;5;16;9;15;6;10;13;0;;160;M;20;LYCEE DE KABOU
509585;ADM;PASS;0;9;11;5;17;8;16;7;17;15;12;;178;F;17;LYCEE DE KABOU
509586;ADM;PASS;0;9;13;5;16;11;16;10;11;10;0;;173;F;21;LYCEE DE KABOU
509587;ADM;ABIEN;2;6;11;7;19;13;19;12;13;15;15;;206;F;18;CEG KABOU OUEST
509588;ADM;ABIEN;5;11;11;9;15;11;16;11;17;11;15;;202;F;15;CEG KABOU OUEST
509589;ADM;PASS;1;9;10;5;14;9;14;8;14;12;0;;160;M;18;LYCEE DE KABOU
509590;AJ;;0;5;11;3;14;8;14;7;9;15;0;;142;M;19;LYCEE DE KABOU
509591;AJ;;0;1;10;3;12;8;8;5;11;14;15;;124;M;15;CEG MANGA
509592;ADM;PASS;0;8;11;6;15;10;14;9;9;14;15;;165;F;15;CEG SARA KABOURA
509593;AJ;;0;7;13;5;10;7;12;5;8;13;11;;131;F;15;CEG SARA KABOURA
509594;ADM;PASS;1;8;11;4;17;8;14;8;11;15;11;;161;M;23;LYCEE DE KABOU
509595;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;19;LYCEE DE KABOU
509596;AJ;;0;9;9;5;15;7;10;6;8;14;11;;134;F;20;CEG SARA KABOURA
509597;ADM;PASS;1;9;11;8;16;7;15;10;15;15;13;;182;F;15;CEG KABOU OUEST
509598;ADM;PASS;0;9;11;6;15;8;15;10;10;15;13;;167;M;18;CEG SARA KABOURA
509599;ADM;PASS;0;8;14;4;15;9;13;10;11;0;15;;165;F;21;CEG SARA KABOURA
509600;ADM;PASS;0;7;11;7;14;8;16;8;10;11;15;;161;M;17;CEG SARA KABOURA
509601;AJ;;0;10;10;3;15;9;13;6;9;15;0;;145;M;17;LYCEE DE KABOU
509602;ADM;ABIEN;10;18;12;7;16;11;14;11;13;11;15;;202;M;14;LYCEE DE KABOU
509603;AJ;;0;7;11;5;14;6;11;9;7;13;12;;138;F;15;CEG SARA KABOURA
509604;AJ;;0;8;9;4;15;5;15;5;8;10;15;;135;M;15;CEG MANGA
509605;ADM;PASS;0;8;13;8;17;6;16;8;11;15;13;;174;M;16;LYCEE DE KABOU
509606;ADM;PASS;0;7;11;6;17;9;18;8;11;;15;12;174;F;17;LYCEE DE KABOU
509607;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;16;CEG KABOU OUEST
509608;AJ;;0;7;10;5;13;4;7;2;5;14;15;;108;F;17;LYCEE DE KABOU
509609;ADM;PASS;1;11;11;8;15;8;15;9;9;10;;6;162;F;18;CEG SARA KABOURA
509610;AJ;;0;7;10;3;13;4;11;2;9;13;15;;119;F;22;CEG SARA KABOURA
509611;AJ;;0;10;10;2;15;6;12;5;7;14;15;;133;M;17;CEG MANGA
509612;AJ;;0;2;10;2;12;6;10;4;9;15;15;;118;F;18;CEG KABOU OUEST
509613;AJ;;0;10;10;3;9;5;14;5;8;15;0;;123;F;21;LYCEE DE KABOU
509614;ADM;PASS;13;8;10;4;14;8;16;5;11;13;;12;162;M;15;LYCEE DE KABOU
509615;AJ;;12;11;10;2;15;6;15;3;9;15;0;;148;M;19;LYCEE DE KABOU
509616;AJ;;0;4;10;5;11;4;6;3;7;15;13;;104;M;20;LYCEE DE KABOU
509617;ADM;PASS;0;11;10;6;15;8;15;14;9;10;15;;170;M;14;CEG KABOU OUEST
509618;AJ;;0;8;10;5;14;8;13;8;8;15;15;;150;F;16;CEG KABOU OUEST
509619;AJ;;0;11;9;8;9;4;10;4;4;13;10;;110;M;16;LYCEE DE KABOU
509620;ADM;PASS;5;9;9;10;15;6;14;12;11;13;15;;176;F;16;CEG MANGA
509621;ADM;PASS;1;10;8;11;15;8;13;8;9;11;14;;160;M;15;CEG MANGA
509622;ADM;PASS;0;9;11;8;14;4;15;7;15;14;15;;166;M;16;CEG KABOU OUEST
509623;AJ;;0;1;10;5;6;2;13;3;8;10;15;;100;F;18;CEG SARA KABOURA
509624;AJ;;0;9;10;8;10;8;14;10;10;12;0;;151;M;18;LYCEE DE KABOU
509625;ADM;PASS;0;9;9;8;17;10;15;4;14;15;;14;172;M;16;LYCEE DE KABOU
509626;AJ;;0;5;9;3;13;7;15;6;14;13;0;;142;F;18;LYCEE DE KABOU
509627;ADM;PASS;4;10;12;6;17;11;15;7;14;10;12;;180;M;16;CEG SARA KABOURA
509628;AJ;;0;4;10;4;12;9;14;10;11;14;11;;149;M;18;CEG SARA KABOURA
509629;AJ;;3;8;12;3;12;10;15;5;8;10;7;;141;F;16;CEG SARA KABOURA
509630;ADM;PASS;0;10;11;6;16;11;17;10;12;11;13;;180;F;15;CEG KABOU OUEST
509631;ADM;PASS;0;8;8;6;17;10;15;6;13;10;14;;162;M;14;CEG MANGA
509632;AJ;;0;5;8;5;12;6;10;5;6;14;7;;113;M;19;CEG MANGA
509633;AJ;;0;11;13;3;15;6;13;3;11;14;;12;145;F;22;LYCEE DE KABOU
509634;AJ;;0;6;8;5;16;7;16;6;7;13;15;;144;M;15;CEG MANGA
509635;AJ;;0;9;9;2;11;4;11;4;5;13;11;;105;F;22;LYCEE DE KABOU
509636;ADM;PASS;0;8;8;6;14;6;16;8;13;15;15;;160;M;15;CEG KABOU OUEST
509637;AJ;;0;7;10;6;11;10;13;8;9;0;15;;146;F;19;CEG SARA KABOURA
509638;ADM;PASS;3;10;9;10;13;11;17;10;11;13;14;;182;F;17;CEG SARA KABOURA
509639;ADM;ABIEN;5;13;14;7;17;14;16;9;12;12;;14;202;F;17;CEG KABOU OUEST
509640;ADM;PASS;0;5;10;9;15;7;13;7;13;15;14;;162;F;16;CEG SARA KABOURA
509641;AJ;;0;2;8;4;11;10;14;7;10;15;13;;138;F;16;CEG SARA KABOURA
509642;ADM;PASS;0;10;10;6;18;6;18;15;13;10;12;;184;M;16;CEG KABOU OUEST
509643;ADM;ABIEN;0;9;11;10;16;10;16;12;16;13;15;;199;M;17;CEG KABOU OUEST
509644;AJ;;0;6;10;3;12;8;12;6;9;14;11;;131;M;19;CEG SARA KABOURA
509645;AJ;;0;9;10;3;15;6;15;6;10;11;13;;143;M;18;CEG SARA KABOURA
509646;AJ;;0;0;0;0;0;0;0;0;0;;0;0;0;F;17;LYCEE DE KABOU
509647;ADM;PASS;0;6;10;7;16;10;17;13;9;10;15;;175;M;16;CEG MANGA
509648;ADM;PASS;1;9;10;8;17;10;9;9;8;13;15;;160;M;19;CEG MANGA
509649;AJ;;0;5;10;3;10;10;10;5;7;13;11;;119;F;17;LYCEE DE KABOU
509650;ADM;PASS;0;9;11;8;18;9;18;11;9;15;11;;183;M;17;LYCEE DE KABOU
509651;ADM;PASS;0;6;9;11;18;7;16;15;11;10;11;;181;M;15;CEG KABOU OUEST
509652;ADM;ABIEN;0;15;10;12;16;10;16;11;14;10;0;;193;F;14;LYCEE DE KABOU
509653;AJ;;0;4;9;7;9;7;11;6;10;15;4;;127;F;16;CEG KABOU OUEST
509654;ADM;PASS;1;10;11;7;15;8;14;7;10;0;15;;160;F;19;CEG KABOU OUEST
509655;AJ;;0;4;8;5;15;9;16;3;10;14;15;;145;M;16;LYCEE DE KABOU
509656;ADM;ABIEN;15;7;10;5;16;15;18;8;16;15;;14;207;F;15;LYCEE DE KABOU
509657;ADM;BIEN;16;16;13;7;19;18;20;15;12;12;;15;247;M;18;LYCEE DE KABOU
509658;ADM;TBIEN;16;13;11;11;18;17;19;18;18;14;0;;257;M;17;CEG SARA KABOURA
509659;AJ;;0;5;9;2;17;5;17;4;10;13;11;;137;M;16;LYCEE DE KABOU
509660;ADM;PASS;0;5;11;4;17;7;18;9;12;13;15;;169;M;18;CEG KABOU OUEST
509661;AJ;;0;4;8;5;11;10;7;5;10;13;13;;122;M;17;CEG KABOU OUEST
509662;ADM;PASS;0;9;12;5;15;13;17;8;13;12;12;;179;F;15;CEG KABOU OUEST
509663;AJ;;0;5;7;7;13;10;12;9;9;14;13;;146;M;17;CEG KABOU OUEST
509664;AJ;;2;6;7;6;11;8;15;8;9;15;;15;146;F;19;LYCEE DE KABOU
509665;ADM;PASS;10;8;12;7;13;8;12;4;12;15;;15;164;F;17;LYCEE DE KABOU
509666;AJ;;0;4;6;1;6;8;8;4;5;11;7;;81;M;18;CEG SARA KABOURA
509667;ADM;BIEN;14;13;12;11;15;14;19;14;14;11;;13;229;M;14;LYCEE DE KABOU
509668;AJ;;2;7;10;6;14;10;14;4;9;13;0;;146;M;16;LYCEE DE KABOU
509669;ADM;PASS;13;9;8;5;13;8;15;11;8;11;11;;160;M;20;CEG SARA KABOURA
509670;AJ;;0;9;10;5;14;7;7;12;8;14;;13;142;F;19;CEG SARA KABOURA
509671;AJ;;0;5;9;4;14;8;13;10;9;15;8;;144;M;18;CEG SARA KABOURA
509682;ADM;PASS;0;6;12;5;17;11;17;7;14;10;15;;177;M;18;CEG KABOU OUEST
509683;ADM;ABIEN;10;10;13;8;18;10;16;10;14;13;15;;206;M;15;CEG MANGA
509684;AJ;;0;6;9;3;9;6;7;4;10;13;15;;110;F;15;CEG KABOU OUEST
509685;ADM;PASS;7;9;14;8;13;5;13;11;8;10;13;;163;M;15;CEG KABOU OUEST
509686;ADM;PASS;1;8;11;10;12;9;14;11;6;10;15;;160;F;17;CEG SARA KABOURA
509687;ADM;PASS;1;6;12;7;16;8;11;10;10;11;14;;160;M;17;CEG SARA KABOURA
509688;AJ;;0;4;10;10;13;7;12;7;8;15;11;;144;M;19;CEG SARA KABOURA
509689;ADM;PASS;0;11;10;6;17;9;14;7;13;10;0;;163;M;16;LYCEE DE KABOU
509690;AJ;;0;5;11;6;13;7;14;7;7;11;11;;137;M;17;CEG SARA KABOURA
509691;AJ;;0;6;9;6;15;7;9;6;14;10;14;;142;F;17;CEG KABOU OUEST
509692;ADM;PASS;0;11;9;9;17;9;18;11;13;11;15;;189;F;14;CEG SARA KABOURA
509693;AJ;;0;2;8;6;14;7;13;5;12;13;;;135;M;18;LYCEE DE KABOU
509694;ADM;BIEN;10;11;8;17;18;13;19;18;15;0;15;;242;M;15;CEG MANGA
509695;AJ;;0;3;7;6;15;8;9;3;6;13;15;;119;M;21;CEG SARA KABOURA
509696;ADM;PASS;7;4;16;6;17;9;11;6;10;13;15;;169;M;18;CEG MANGA
509697;ADM;PASS;7;9;8;8;12;12;13;6;9;15;13;;160;F;16;LYCEE DE KABOU
509698;ADM;PASS;0;10;11;10;12;8;14;10;15;15;15;;180;F;15;LYCEE DE KABOU
509699;ADM;ABIEN;0;14;11;8;16;13;19;11;16;12;13;;207;M;15;LYCEE DE KABOU
509700;AJ;;0;4;9;6;9;7;11;5;6;10;0;;110;M;18;LYCEE DE KABOU
509701;AJ;;0;6;12;7;15;7;10;6;9;10;11;;139;F;16;CEG SARA KABOURA
509702;ADM;PASS;0;7;14;8;16;9;15;7;13;12;8;;173;M;20;LYCEE DE KABOU
509703;AJ;;0;4;14;6;15;6;12;6;7;13;;11;140;F;20;CEG SARA KABOURA
509704;AJ;;0;4;12;4;16;10;14;3;10;14;14;;150;F;17;LYCEE DE KABOU
509705;ADM;PASS;2;8;12;10;16;9;19;10;10;14;15;;191;M;21;LYCEE DE KABOU
509706;ADM;PASS;1;7;11;5;15;7;16;8;12;10;15;;161;M;16;CEG SARA KABOURA
509707;ADM;PASS;0;10;10;5;17;10;15;9;10;11;14;;167;F;20;CEG SARA KABOURA
509708;ADM;PASS;0;8;9;6;15;9;15;10;9;13;14;;161;M;19;CEG SARA KABOURA
509709;ADM;PASS;0;10;10;10;15;5;14;8;14;12;13;;167;M;14;LYCEE DE KABOU
509710;ADM;ABIEN;3;11;9;7;17;12;17;13;13;15;15;;200;F;15;CEG KABOU OUEST
509711;ADM;ABIEN;0;8;11;10;17;11;18;9;12;13;15;;192;F;18;CEG KABOU OUEST
509712;ADM;PASS;1;4;9;7;16;8;16;6;12;14;13;;160;F;16;CEG SARA KABOURA
509713;AJ;;10;10;10;6;11;7;10;4;6;12;8;;130;M;15;LYCEE DE KABOU
509714;ADM;PASS;1;8;10;9;15;8;11;8;11;14;13;;160;M;17;CEG MANGA
509715;AJ;;0;5;10;5;14;9;5;4;10;10;15;;124;M;16;CEG MANGA
509716;ADM;PASS;7;8;10;5;14;11;14;9;8;11;12;;160;M;18;CEG SARA KABOURA
509717;ADM;PASS;1;8;9;7;17;7;12;7;14;11;15;;161;F;14;CEG KABOU OUEST
509718;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;19;CEG MANGA
509719;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;17;CEG SARA KABOURA
509720;ADM;PASS;1;4;10;7;16;10;14;8;10;11;15;;161;M;17;LYCEE DE KABOU
509721;ADM;BIEN;8;12;14;15;20;13;18;18;16;11;15;;254;F;13;CEG KABOU OUEST
509722;AJ;;0;4;9;5;15;9;10;9;6;12;11;;133;M;20;CEG MANGA
509723;AJ;;0;3;7;6;17;9;14;6;9;11;12;;142;M;16;CEG MANGA
509724;AJ;;0;5;7;5;10;10;13;5;9;13;11;;127;M;17;CEG MANGA
509725;ADM;PASS;0;4;12;6;15;12;12;11;12;12;15;;171;F;23;CEG SARA KABOURA
509726;ADM;TBIEN;14;14;17;19;20;17;20;18;18;13;15;;294;M;15;CEG SARA KABOURA
509727;AJ;;0;7;10;4;12;8;9;7;11;15;15;;139;M;17;CEG KABOU OUEST
509728;AJ;;0;6;9;5;14;9;7;9;11;14;12;;140;M;17;CEG MANGA
509729;AJ;;0;0;0;0;0;0;0;0;0;14;0;;4;M;17;CEG MANGA
509730;ADM;PASS;0;11;10;10;18;10;14;10;13;12;0;;183;F;14;LYCEE DE KABOU
509731;AJ;;0;6;7;2;11;7;4;4;6;15;;11;94;F;19;CEG SARA KABOURA
509732;ADM;ABIEN;0;7;10;8;19;13;14;11;15;10;15;;192;M;14;CEG KABOU OUEST
509733;ADM;BIEN;16;10;9;10;17;13;18;17;15;14;15;;233;M;15;CEG KABOU OUEST
509734;ADM;ABIEN;2;15;12;7;19;14;18;11;14;14;15;;216;F;14;CEG KABOU OUEST
509735;ADM;PASS;6;11;10;7;18;9;15;5;16;14;11;;182;M;17;LYCEE DE KABOU
509736;AJ;;0;3;7;3;13;8;8;2;8;12;12;;105;M;16;CEG MANGA
509737;AJ;;0;7;7;6;14;7;8;5;9;11;12;;122;M;18;CEG MANGA
509738;ADM;ABIEN;7;8;10;9;17;12;17;15;12;12;13;;204;M;17;CEG SARA KABOURA
509739;ADM;ABIEN;3;15;14;4;16;9;15;14;12;15;12;;193;M;17;LYCEE DE KABOU
509740;ADM;PASS;3;5;10;6;16;10;16;7;9;15;0;;161;F;19;LYCEE DE KABOU
509741;ADM;PASS;1;9;9;7;15;7;13;8;14;12;13;;161;M;17;CEG KABOU OUEST
509742;ADM;PASS;0;5;10;7;17;8;16;8;12;11;;;162;M;18;LYCEE DE KABOU
509743;AJ;;1;5;8;7;15;6;11;10;8;11;8;;137;M;15;CEG MANGA
509744;ADM;PASS;0;8;10;10;16;6;16;13;9;15;15;;178;M;17;CEG SARA KABOURA
509745;AJ;;0;1;8;7;7;7;9;5;5;14;;;101;M;17;LYCEE DE KABOU
509746;AJ;;4;8;9;2;16;8;16;6;9;11;14;;149;M;14;LYCEE DE KABOU
509747;ADM;ABIEN;2;12;8;12;19;7;17;12;17;12;15;;205;M;16;CEG MANGA
509748;AJ;;0;3;9;5;15;8;7;5;8;12;12;;121;M;15;CEG MANGA
509749;ADM;PASS;5;6;9;5;18;7;16;7;18;12;15;;178;M;17;CEG KABOU OUEST
509750;ADM;ABIEN;8;14;12;8;17;9;17;9;15;13;13;;202;M;14;CEG KABOU OUEST
